pcf_id,ingram_part,description,vendor_name,vendor_part,customer_price,available_qty,category,subcategory,api_status,mayorista,lista,stock_pcf,stock_raw,nombre_pcf,precio_normal,precio_oferta,ficha_vacia,stock_detail,error,solotodo_id,pcf_price,min_price,mode_price,mean_price,categoria
56369,6805745,NB TP L14 AMD G4 R7_PRO 16G 512G 11P,Lenovo,21H6S58W00,961.9,77,Computadores Servidores y Notebooks,Notebooks,ok,False,0,0,0,Notebook ThinkPad L14 Gen 4 AMD Ryzen 7 PRO 7730U 16GB RAM 512GB SSD Windows 11 Pro,0,0,False,{},,388675,,1086740,,1098365,publish_ready
56188,3417087,APC Smart-UPS SRT 192V 8kVA and 10kVA Ba,Apc,SRT192BP2,1882.6,5,Protección Eléctrica y Racks,UPS,ok,False,0,0,0,APC Smart-UPS SRT 192V 8kVA and 10kVA Ba,0,0,True,{},,,,,,,pending_ficha
56190,4213424,BACK UPS BV 650VA AVR UNIVERSAL OUT 230V,Apc,BV650I-MS,95.8,10,Protección Eléctrica y Racks,UPS,ok,False,0,0,0,BACK UPS BV 650VA AVR UNIVERSAL OUT 230V,0,0,True,{},,79205,,75690,,97938,pending_ficha
56189,5604494,APC EASY UPS ON-LINE SRV RM 2000VA 1800W,Apc,SRV2KRIRK-E,744.26,3,Protección Eléctrica y Racks,UPS,ok,False,0,0,0,APC EASY UPS ON-LINE SRV RM 2000VA 1800W,0,0,True,{},,363653,,796940,,831039,pending_ficha
54589,5868764,BAG T11A320-AL MAGENTA WF-C5890 5K PAG,Epson,T11A320-AL,49.13,470,Suministros y Medios,Suministros Inyección de Tinta,ok,False,0,0,0,Bolsa de Tinta Epson T11A320-AL Magenta,0,0,True,{},,259980,,53411,,59575,pending_ficha
54588,5868763,BAG T11A220-AL CYAN WF-C5890 5K PAG,Epson,T11A220-AL,49.13,466,Suministros y Medios,Suministros Inyección de Tinta,ok,False,0,0,0,Bolsa de Tinta Epson T11A220-AL Cyan,0,0,True,{},,259981,,53411,,60127,pending_ficha
54590,5868805,BAG T11A420-AL YELLOW WF-C5890 5K PAG,Epson,T11A420-AL,49.13,473,Suministros y Medios,Suministros Inyección de Tinta,ok,False,0,0,0,Bolsa de Tinta Epson T11A420-AL Amarilla,0,0,True,{},,259977,,53411,,59746,pending_ficha
54586,5868806,BAG T11B120-AL BLACK XL WF-C5890 10K PAG,Epson,T11B120-AL,47.54,327,Suministros y Medios,Suministros Inyección de Tinta,ok,False,0,0,0,Bolsa de Tinta Epson T11B120-AL XL Negro,0,0,True,{},,259978,,47090,,56238,pending_ficha
51059,5939666,TONER TN3609XXL DL RENDIMIENTO HASTA 110,Brother,TN3609XXL,120.35,87,Cámaras y Escáners,Escáners para el Hogar/Oficina,ok,False,0,0,0,Toner Original Brother TN-3609XXL Negro,0,0,True,{},,260399,,132830,,146676,pending_ficha
56301,6152571,QUBE 500 FLATPACK MACARON EDITION,Cooler Master,Q500-DGNN-S00,77.12,14,Servicios y Garantías,Servicios de Implementación/Soporte,ok,False,0,0,0,QUBE 500 FLATPACK MACARON EDITION,0,0,True,{},,228477,,83978,,87979,pending_ficha
56241,6332146,MSI MINI PC CUBI CUBI 5 12M-086BUS CI3,Msi,936-B0A811-086,219.8,54,Computadores Servidores y Notebooks,Computadores Small Form/Ultra Slim,ok,False,0,0,0,MSI MINI PC CUBI CUBI 5 12M-086BUS CI3,0,0,True,{},,,,,,,pending_ficha
56165,6696507,PRIME H610M-F D4,Asus,90MB1H70-M0EAY0,63.3,405,Componentes de Sistema,Tarjetas Madre Intel,ok,False,0,0,0,PRIME H610M-F D4 R2.0//LGA1700 H610 USB 5GBPS MB PRIME H610M-F D4 R2.0,0,0,True,{},,,,,,,pending_ficha
56167,6709549,PRIME B860M-K,Asus,90MB1JT0-MVAAY0,115.79,12,Componentes de Sistema,Tarjetas Madre Intel,ok,False,0,0,0,PRIME B860M-K,0,0,True,{},,,,,,,pending_ficha
56334,6750444,Qube 540 Stardust Iron,Cooler Master,Q540-MGNN-S00,44.02,26,Componentes de Sistema,Componentes de Gabinete,ok,False,0,0,0,Qube 540 Stardust Iron,0,0,True,{},,377908,,51917,,55221,pending_ficha
56338,6750445,ELITE 490 White - 3x ARGB Fans,Cooler Master,E490-WHNN-S00,45.21,44,Componentes de Sistema,Componentes de Gabinete,ok,False,0,0,0,Gabinete mATX ELITE 490 White - 3x ARGB Fans,0,0,True,{},,376528,,52836,,56660,pending_ficha
56339,6750446,ELITE GOLD 650 FM A/WO cord,Cooler Master,MPX-6505-AFAG-BWO,67.39,84,Componentes de Sistema,Fuentes de Poder para Gabinetes Específi,ok,False,0,0,0,ELITE GOLD 650 FM A/WO cord,0,0,True,{},,,,,,,pending_ficha
56340,6750447,MasterLiquid Core Nex 240 White,Cooler Master,MLX-D24M-A18PA-RW,54.73,119,Componentes de Sistema,Fuentes de Poder para Gabinetes Específi,ok,False,0,0,0,MasterLiquid Core Nex 240 White,0,0,True,{},,376505,,61763,,67349,pending_ficha
56341,6750448,Elite 502 ARGB fan 3,Cooler Master,E502-KGNN-S00,54.73,80,Componentes de Sistema,Componentes de Gabinete,ok,False,0,0,0,Elite 502 ARGB fan 3,0,0,True,{},,360576,,61164,,68031,pending_ficha
56373,6750450,ELITE 490 - 3x ARGB Fans,Cooler Master,E490-KHNN-S00,41.64,54,Componentes de Sistema,Componentes de Gabinete,ok,False,0,0,0,ELITE 490 - 3x ARGB Fans,0,0,True,{},,387325,,48990,,50644,pending_ficha
56374,6750451,MasterLiquid Core Nex 240 ARGB,Cooler Master,MLX-D24M-A18PA-R1,54.73,194,Componentes de Sistema,Fuentes de Poder para Gabinetes Específi,ok,False,0,0,0,MasterLiquid Core Nex 240 ARGB,0,0,True,{},,386785,,61814,,65426,pending_ficha
56372,6750449,ELITE GOLD 850 FM A/WO cord,Cooler Master,MPX-8505-AFAG-BWO,74.6,178,Componentes de Sistema,Fuentes de Poder para Gabinetes Específi,ok,False,0,0,0,ELITE GOLD 850 FM A/WO cord,0,0,True,{},,,,,,,pending_ficha
56378,6750455,Elite 502 White ARGB fan 3,Cooler Master,E502-WGNN-S00,57.1,23,Componentes de Sistema,Componentes de Gabinete,ok,False,0,0,0,Elite 502 White ARGB fan 3,0,0,True,{},,360577,,64378,79990,70669,pending_ficha
56375,6750452,Hyper 212 3DHP BLACK ARGB,Cooler Master,MAY-T2HP-217PA-R1,27.36,121,Componentes de Sistema,Fuentes de Poder para Gabinetes Específi,ok,False,0,0,0,Hyper 212 3DHP BLACK ARGB,0,0,True,{},,387404,,30818,,33805,pending_ficha
56376,6750453,ELITE GOLD 750 FM A/WO cord,Cooler Master,MPX-7505-AFAG-BWO,69.8,81,Componentes de Sistema,Fuentes de Poder para Gabinetes Específi,ok,False,0,0,0,ELITE GOLD 750 FM A/WO cord,0,0,True,{},,,,,,,pending_ficha
56377,6750454,CryoFuze 5 Cian,Cooler Master,MGY-ADSG-N03G-R1,7.13,193,Computadores Servidores y Notebooks,Componentes Terminales,ok,False,0,0,0,CryoFuze 5 Cian,0,0,True,{},,,,,,,pending_ficha
56380,6750457,MasterLiquid Core Nex 360 White,Cooler Master,MLX-D36M-A18PA-RW,63.07,116,Componentes de Sistema,Fuentes de Poder para Gabinetes Específi,ok,False,0,0,0,MasterLiquid Core Nex 360 White,0,0,True,{},,378743,,71090,,77227,pending_ficha
56379,6750456,MF120 Lite ARGB,Cooler Master,MFW-B2DN-17NPA-R1,7.13,122,Computadores Servidores y Notebooks,Componentes Terminales,ok,False,0,0,0,MF120 Lite ARGB,0,0,True,{},,361033,,7990,7990,9531,pending_ficha
56381,6750458,MasterLiquid Core Nex 360 ARGB,Cooler Master,MLX-D36M-A18PA-R1,63.07,189,Componentes de Sistema,Fuentes de Poder para Gabinetes Específi,ok,False,0,0,0,MasterLiquid Core Nex 360 ARGB,0,0,True,{},,386784,,71090,,74616,pending_ficha
56198,6785316,ADATA DDR5 U-DIMM 8GB 5600 WHITE,Adata Technology,AX5U5600C468G-SLABWH,189.69,200,Componentes de Sistema,Memoria Genérica,ok,False,0,0,0,Memoria RAM Notebook DDR5 8GB 5600 MHz UDIMM WHITE,0,0,True,{},,382834,,167500,,184880,pending_ficha
56199,6785317,ADATA DDR5 U-DIMM 8GB 5600 SINGLE TRAY,Adata Technology,AD5U56008G-S,179.2,390,Componentes de Sistema,Memoria Genérica,ok,False,0,0,0,Memoria RAM Notebook DDR5 8GB 5600 MHz UDIMM Single TRAY,0,0,True,{},,201336,,99740,,162741,pending_ficha
56171,6785172,TURBO-AI-PRO-R9700-32G,Asus,90YV0MN0-M0AA00,1650.4,2,Componentes de Sistema,Tarjetas Gráficas nVidia,ok,False,0,0,0,TURBO-AI-PRO-R9700-32G,0,0,True,{},,,,,,,pending_ficha
56172,3331242,Aruba 2930F 24G PoE+ 4SFP+ Swch,Hewlett Packard Enterprise,JL255A,1821.2,2,Dispositivos de Red,Switches Estaqueables,ok,False,0,0,0,"HPE 2930F 24G PoE+ 4SFP 24 Ports Manageable Layer 3 Switch - Gigabit Ethernet - 10/100/1000Base-T, 1000Base-X - 3 Layer Supported - Modular - 4 SFP Slots - Twisted Pair, Optical Fiber - 1U - Rack-mountable, Desktop",0,0,True,{},,380795,,998944,,1564046,missing_ficha
55564,4421718,X280 I5-8250U 8GB MB 256GB SSD W10 PRO,Lenovo,20KEA0JTCL,1173.8,1,Computadores Servidores y Notebooks,Notebooks,ok,False,0,0,0,X280 I5-8250U 8GB MB 256GB SSD W10 PRO,0,0,True,{},,56594,,1298811,,1339935,missing_ficha
53595,4547612,Kensington Essential Cable Lock Lenovo,Lenovo,57Y4303,12.49,354,Seguridad Física,Sist Alarma de Emergencias,ok,False,0,0,0,Cable de seguridad Lenovo 1.6 mts con llave,0,0,True,{},,,,,,,missing_ficha
49625,5458692,SLIM N17 2.0 KEYED LAPTOP LOCK FOR DELL,Kensington,K60500WW,27.48,241,Seguridad Física,Dispositivos Anti-Robo,ok,False,0,0,0,Cable  N17 Slim Rotatorio 2.0 K60500W (1.8mts),0,0,True,{},,,,,,,missing_ficha
56206,5513185,APC Easy UPS On-Line SRV 3000VA 2700W 23,Apc,SRV3KI-E,966.96,27,Protección Eléctrica y Racks,UPS,ok,False,0,0,0,UPS 3000VA Doble conversión,0,0,True,{},,380124,,933900,,989256,missing_ficha
52891,5500686,MERAKI MR36 WI FI 6 INDOOR AP,Cisco,MR36-HW,821.48,7,Dispositivos de Red,Access Points (AP) inalámbricos,ok,False,0,0,0,Access Point Cisco Meraki MR36,0,0,True,{},,378689,,,,,missing_ficha
56277,5629316,ARUBA ION 1930 24G 4SFP+ 370W SW,Hewlett Packard Enterprise,JL684B,391.19,34,Dispositivos de Red,Switches Estaqueables,ok,False,0,0,0,Switch HPE Aruba Instant On 1930 24G PoE 370W | 4SFP/SFP+,0,0,True,{},,387907,,440486,,445642,missing_ficha
56129,5646368,500-SHEET CASSETTE FOR WF-X53XX AND WF-X,Epson,C12C937901,159.42,18,Impresoras,Opciones para Impresoras Multifuncionale,ok,False,0,0,0,Bandeja Opcional de Papel de 500 hojas,0,0,True,{},,,,,,,missing_ficha
51062,5939020,DRUM DR3609 DL RENDIMIENTO HASTA 75000 P,Brother,DR3609,202.69,55,Cámaras y Escáners,Escáners para el Hogar/Oficina,ok,False,0,0,0,Toner Original Brother DR-3609 Negro,0,0,True,{},,,,,,,missing_ficha
56209,6416654,Windows Server 2025Standard ROK16CORE,Dell,634-CVFM,1377.1,7,Software,SW Sistemas Operativos Windows,ok,False,0,0,0,Microsoft Windows Server 2025 Standard ROK Dell,0,0,True,{},,,,,,,missing_ficha
55946,6629494,APC EASY UPS 1200VA,Apc,BVG1200I-MSX,80.79,14,Protección Eléctrica y Racks,UPS,ok,False,0,0,0,UPS 1200VA/650W Interactiva,0,0,True,{},,362692,,91500,91500,91500,missing_ficha
56207,6737845,T360 + 6353P + 32GB + 2TB HDD + H755 + P,Dell,T360264_6353P2,3030.9,5,Computadores Servidores y Notebooks,Servidores Barebone,ok,False,0,0,0,"Server Dell PowerEdge T360 Xeon 6353P, 32GB DDR5, 2TB HDD, iDRAC9",0,0,True,{},,,,,,,missing_ficha
,1000329,RACK PDU BASIC ZERO U 16A,Apc,AP9572,84.98,3,Protección Eléctrica y Racks,PDUs y Componentes,,,,,,,,,,,,,,,,,need_creation
,1004028,TINTA HP 72 CABEZAL MATE NEGRO/AMARILLO,Hp,C9384A,102.94,5,Suministros y Medios,Suministros Impresora Térmica,,,,,,,,,,,,260599,,116876,,124666,need_creation
,1005909,TONER HP 05X NEGRO 6500 PAG,Hp,CE505X,197.14,100,Suministros y Medios,Suministros Láser,,,,,,,,,,,,260299,,115000,,207056,need_creation
,1021818,TONER HP 55X NEGRO 6000 PAG,Hp,CE255X,278.31,45,Suministros y Medios,Suministros Láser,,,,,,,,,,,,260104,,194900,,286760,need_creation
,1084313,TINTA HP 72 CABEZAL MAGENTA Y CIAN,Hp,C9383A,102.94,5,Suministros y Medios,Suministros Inyección de Tinta,,,,,,,,,,,,260600,,114457,,123372,need_creation
,1138029,78A BLACK LJ TONER CART CE278A,Hp,CE278A,90.28,924,Suministros y Medios,Suministros Láser,,,,,,,,,,,,260019,,14990,98000,95995,need_creation
,1188579,CARTUCHO DE TINTA LC1100 NEGRO,Brother,LC-1100BK,20.7,9,Suministros y Medios,Suministros Inyección de Tinta,,,,,,,,,,,,,,,,,need_creation
,1188584,ETIQUETA DK1201,Brother,DK1201,8.02,154,Componentes de Sistema,Componentes de Gabinete,,,,,,,,,,,,,,,,,need_creation
,1188585,ETIQUETA DK1202,Brother,DK-1202,13.82,632,Suministros y Medios,Etiquetas y Aplicadores,,,,,,,,,,,,,,,,,need_creation
,1188586,ETIQUETA DK1204,Brother,DK-1204,7.66,109,Suministros y Medios,Etiquetas y Aplicadores,,,,,,,,,,,,,,,,,need_creation
,1188603,ETIQUETA DK2212,Brother,DK-2212,33.09,2,Suministros y Medios,Etiquetas y Aplicadores,,,,,,,,,,,,,,,,,need_creation
,1188609,TONER TN670,Brother,TN-670,95.64,2,Suministros y Medios,Suministros Láser,,,,,,,,,,,,270630,,113490,,117619,need_creation
,1188655,ETIQUETA DK2205,Brother,DK-2205,13.96,324,Suministros y Medios,Etiquetas y Aplicadores,,,,,,,,,,,,,,,,,need_creation
,1188657,CINTA M731,Brother,M-731,7.16,4,Suministros y Medios,Etiquetas y Aplicadores,,,,,,,,,,,,,,,,,need_creation
,1188674,CARTUCHO DE TINTALC1100M MAGENTA,Brother,LC-1100M,10.7,15,Suministros y Medios,Suministros Inyección de Tinta,,,,,,,,,,,,,,,,,need_creation
,1189901,MALETIN CLASSIC SLEEVE SP10,Kensington,K62562US,9.12,45,Computadores Servidores y Notebooks,Bolsos y Mochilas p/Notebooks,,,,,,,,,,,,,,,,,need_creation
,1189904,MALETIN CLASSIC CASE SP40 15 4 IN,Kensington,K62563US,17.91,73,Computadores Servidores y Notebooks,Bolsos y Mochilas p/Notebooks,,,,,,,,,,,,,,,,,need_creation
,1189941,MOCHILA CONTOURBACKPACK 17,Kensington,K62238,36.07,10,Computadores Servidores y Notebooks,Bolsos y Mochilas p/Notebooks,,,,,,,,,,,,,,,,,need_creation
,1403692,PRO FIT RETRACTABLE MOBILE MOUS,Kensington,K72339EU,5.82,30,Dispositivos de Entrada,Mouse,,,,,,,,,,,,46113,,6900,,8789,need_creation
,1404445,DESK MOUNT CABLE ANCHOR,Kensington,K64613WW,5.18,10,Seguridad Física,Opciones de Seguridad Física y Accs,,,,,,,,,,,,,,,,,need_creation
,1504420,CARTUCHO DE TINTALC60BK NEGRO,Brother,LC-60BK,17.3,8,Suministros y Medios,Suministros Inyección de Tinta,,,,,,,,,,,,,,,,,need_creation
,1504421,CARTUCHO DE TINTA LC60C CIAN,Brother,LC-60C,9.17,8,Suministros y Medios,Suministros Inyección de Tinta,,,,,,,,,,,,,,,,,need_creation
,1504422,CARTUCHO DE TINTA LC60M MAGENTA,Brother,LC-60M,9.17,4,Suministros y Medios,Suministros Inyección de Tinta,,,,,,,,,,,,,,,,,need_creation
,1504423,CARTUCHO DE TINTA LC60Y AMARILLO,Brother,LC-60Y,9.17,5,Suministros y Medios,Suministros Inyección de Tinta,,,,,,,,,,,,,,,,,need_creation
,1540300,CINTA TZE232,Brother,TZE-232,12.22,4,Suministros y Medios,Etiquetas y Aplicadores,,,,,,,,,,,,,,,,,need_creation
,1540301,CINTA TZE631,Brother,TZE-631,11.76,13,Impresoras,Impresoras de Etiquetas Hogar/Oficina,,,,,,,,,,,,,,,,,need_creation
,1540302,CINTA TZE641,Brother,TZE-641,14.08,1,Suministros y Medios,Etiquetas y Aplicadores,,,,,,,,,,,,,,,,,need_creation
,1546502,CINTA TZE251,Brother,TZE-251,16.79,201,Suministros y Medios,Suministros Fax/Fotocopiadoras,,,,,,,,,,,,,,,,,need_creation
,1581461,12 LP4 to 2x SATA Power Y Cable Adapter,Startech.Com,PYO2LP4SATA,3.18,10,Cables,Cables de Poder,,,,,,,,,,,,,,,,,need_creation
,1581574,6 FT 2-IN-1 USB KVM CABLE,Startech.Com,SVUSB2N1_6,14.19,3,Cables,Cables Seriales y Adaptadores,,,,,,,,,,,,,,,,,need_creation
,1583975,Adaptador USB a PS/2 H a M,Startech.Com,GC46FMKEY,4.91,9,Cables,Cables Seriales y Adaptadores,,,,,,,,,,,,,,,,,need_creation
,1584725,DB9 to RJ45 Modular Adapter - F/F,Startech.Com,GC98FF,3.38,8,Dispositivos de Entrada/Salida,Tarjetas Seriales,,,,,,,,,,,,,,,,,need_creation
,1586371,Adaptador USB a PS/2 M a H,Startech.Com,GC46MF,3.04,10,Cables,Cables Seriales y Adaptadores,,,,,,,,,,,,,,,,,need_creation
,1586496,11 Piece PC Computer Tool Kit,Startech.Com,CTK200,20.2,5,Protección Eléctrica y Racks,Componentes Rack,,,,,,,,,,,,,,,,,need_creation
,1587829,6 ft VGA Monitor Cable - HD15 M/M,Startech.Com,MXT101MM,7.0,5,Cables,Cables y Adaptadores de Audio,,,,,,,,,,,,,,,,,need_creation
,1589965,Fan Silencioso Caja PC TX3,Startech.Com,FAN8X25TX3L,6.85,2,Componentes de Sistema,Componentes de Tarjetas Madre,,,,,,,,,,,,132369,,14900,,14900,need_creation
,1590236,TINTA PFI-102 AMARILLO - 130 ML,Canon,0898B001,71.87,14,Suministros y Medios,Suministros Inyección de Tinta,,,,,,,,,,,,260176,,79295,,87000,need_creation
,1590486,TINTA PFI-102 NEGRO MATE- 130 ML,Canon,0894B001,71.9,5,Suministros y Medios,Suministros Inyección de Tinta,,,,,,,,,,,,260177,,79328,,86863,need_creation
,1592900,1 ft USB to Serial DB9 Adapter Cable,Startech.Com,ICUSB232PRO,33.38,24,Dispositivos de Entrada/Salida,Tarjetas Seriales,,,,,,,,,,,,,,,,,need_creation
,1594313,5.25in Trayless Mobile Rack for 3.5in HD,Startech.Com,HSB100SATBK,31.03,10,Dispositivos de Almacenamiento,Componentes para Racks y Cajas de Discos,,,,,,,,,,,,,,,,,need_creation
,1597583,"Adaptador Disco SATA 2,5 a 3,5",Startech.Com,BRACKET25SAT,8.5,4,Dispositivos de Almacenamiento,Componentes para Racks y Cajas de Discos,,,,,,,,,,,,,,,,,need_creation
,1598622,6 ft DisplayPort Cable w/ Latches,Startech.Com,DISPLPORT6L,13.43,41,Cables,Cables y Adaptadores de Video,,,,,,,,,,,,,,,,,need_creation
,1601014,PCI Express to PCI Adapter Card,Startech.Com,PEX1PCI1,43.66,4,Cables,Cables Seriales y Adaptadores,,,,,,,,,,,,,,,,,need_creation
,1601584,Rack Horizontal Marco Abierto 8U 12IN,Startech.Com,RK812WALLO,94.38,2,Protección Eléctrica y Racks,Estructuras de Rack,,,,,,,,,,,,,,,,,need_creation
,1602823,USB VGA External Monitor Video Adapter,Startech.Com,USB2VGAE2,27.0,6,Cables,Cables y Adaptadores de Audio,,,,,,,,,,,,,,,,,need_creation
,1603962,Cable EPS 4 a 8 Pin con Molex,Startech.Com,EPS48ADAP,4.99,2,Cables,Cables de Poder,,,,,,,,,,,,,,,,,need_creation
,1604115,Estante Bandeja Fijo para Rack,Startech.Com,ADJSHELF,122.02,8,Protección Eléctrica y Racks,Estructuras de Rack,,,,,,,,,,,,,,,,,need_creation
,1604447,1 ft Panel Mount USB Cable A to A - F/M,Startech.Com,USBPNLAFAM1,4.7,6,Cables,Cables y Adaptadores USB,,,,,,,,,,,,,,,,,need_creation
,1604565,Cable 30cm USB B H a M Panel,Startech.Com,USBPNLBFBM1,6.84,20,Cables,Cables y Adaptadores USB,,,,,,,,,,,,,,,,,need_creation
,1605591,Tarjeta PCI 7 Puertos USB 3.0,Startech.Com,PCIUSB7,22.46,1,Dispositivos de Red,ROMs de Inicio y Brackets,,,,,,,,,,,,,,,,,need_creation
,1606566,Mini DisplayPort to DVI Video Adapter,Startech.Com,MDP2DVI,11.6,5,Cables,Cables y Adaptadores USB,,,,,,,,,,,,,,,,,need_creation
,1606610,Adaptador Mini DisplayPort a HDMI Pasivo,Startech.Com,MDP2HDMI,12.36,1,Cables,Cables y Adaptadores de Audio + Video,,,,,,,,,,,,,,,,,need_creation
,1607691,Adaptador DisplayPort a DVI Conversor,Startech.Com,DP2DVI2,13.18,10,Cables,Cables y Adaptadores de Audio + Video,,,,,,,,,,,,,,,,,need_creation
,1609726,Mountable Industrial 7 Port USB Hub,Startech.Com,ST7200USBM,98.45,5,Dispositivos de Red,ROMs de Inicio y Brackets,,,,,,,,,,,,,,,,,need_creation
,1610353,2 Port USB HDMI KVM Switch w/ Audio,Startech.Com,SV231HDMIUA,228.56,6,Dispositivos de Entrada/Salida,KVMs y Componentes,,,,,,,,,,,,,,,,,need_creation
,1611053,6in USB 2.0 Ext Adapter Cable A to A M/F,Startech.Com,USBEXTAA6IN,5.31,8,Cables,Cables y Adaptadores USB,,,,,,,,,,,,,,,,,need_creation
,1611405,"Cable 1,8m Mini B a USB A en Y",Startech.Com,USB2HABMY6,4.71,10,Cables,Cables y Adaptadores USB,,,,,,,,,,,,,,,,,need_creation
,1613674,Pack 50 Tornillos Tuercas M6,Startech.Com,CABSCREWM6,35.93,9,Protección Eléctrica y Racks,Componentes Rack,,,,,,,,,,,,,,,,,need_creation
,1613837,2 Port USB DisplayPort KVM Switch,Startech.Com,SV231DPUA,229.8,16,Dispositivos de Entrada/Salida,KVMs y Componentes,,,,,,,,,,,,,,,,,need_creation
,1616089,"Cable USB 3.0 A Macho de 1,8m",Startech.Com,USB3SAA6BK,8.82,5,Cables,Cables y Adaptadores USB,,,,,,,,,,,,,,,,,need_creation
,1616762,10 ft Black USB Extension Cable A to A,Startech.Com,USBEXTAA10BK,6.26,18,Cables,Cables y Adaptadores USB,,,,,,,,,,,,,,,,,need_creation
,1617284,6 ft DisplayPort to DVI Cable - M/M,Startech.Com,DP2DVI2MM6,4.13,9,Cables,Cables y Adaptadores de Audio,,,,,,,,,,,,,,,,,need_creation
,1617411,DisplayPort to VGA Video Converter.,Startech.Com,DP2VGA2,21.83,5,Cables,Cables y Adaptadores de Audio + Video,,,,,,,,,,,,,,,,,need_creation
,1618800,Mountable 4 Port Rugged USB 3.0 Hub,Startech.Com,ST4300USBM,108.1,5,Dispositivos de Red,ROMs de Inicio y Brackets,,,,,,,,,,,,,,,,,need_creation
,1677398,TAMBOR DR310CL,Brother,DR-310CL,151.87,2,Suministros y Medios,Suministros Láser,,,,,,,,,,,,,,,,,need_creation
,1677400,CINTA TZE121,Brother,TZE-121,10.62,10,Suministros y Medios,Etiquetas y Aplicadores,,,,,,,,,,,,,,,,,need_creation
,1681572,TONER 125 RENDIMIENTO 1600 PAGINAS,Canon,3484B001,54.37,59,Suministros y Medios,Suministros Láser,,,,,,,,,,,,260400,,59978,,70747,need_creation
,1689833,TONER TN410,Brother,TN-410,36.0,4,Suministros y Medios,Suministros Láser,,,,,,,,,,,,,,,,,need_creation
,1692160,CINTA TZE651,Brother,TZE-651,16.79,5,Suministros y Medios,Suministros Fax/Fotocopiadoras,,,,,,,,,,,,,,,,,need_creation
,1708382,CINTA TZES631,Brother,TZE-S631,12.59,4,Suministros y Medios,Etiquetas y Aplicadores,,,,,,,,,,,,270623,,,,,need_creation
,1708383,CINTA TZE325,Brother,TZE-325,11.98,71,Suministros y Medios,Etiquetas y Aplicadores,,,,,,,,,,,,,,,,,need_creation
,1722049,2 Port HDMI Video Splitter & Amplifier,Startech.Com,ST122HDMI2,89.63,6,Cables,Cables y Adaptadores de Audio + Video,,,,,,,,,,,,,,,,,need_creation
,1728718,TINTA C13S020447 CIAN 1K DISCOS,Epson,C13S020447,29.16,4,Suministros y Medios,Suministros Inyección de Tinta,,,,,,,,,,,,262962,,31795,,35690,need_creation
,1737476,CINTA TZE335,Brother,TZE-335,12.34,15,Suministros y Medios,Etiquetas y Aplicadores,,,,,,,,,,,,,,,,,need_creation
,1737497,CINTA TZES251,Brother,TZE-S251,16.79,38,Suministros y Medios,Etiquetas y Aplicadores,,,,,,,,,,,,,,,,,need_creation
,1744843,CINTA TZES641,Brother,TZE-S641,14.08,53,Suministros y Medios,Etiquetas y Aplicadores,,,,,,,,,,,,,,,,,need_creation
,1788160,CINTA TZEFX231,Brother,TZE-FX231,12.71,51,Suministros y Medios,Etiquetas y Aplicadores,,,,,,,,,,,,,,,,,need_creation
,1789097,32GB Cruzer Blade USB Drive,Sandisk,SDCZ50-032G-B35,7.45,184,Dispositivos de Almacenamiento,Pendrives y Unidades Flash Portables,,,,,,,,,,,,18935,,5990,12990,10288,need_creation
,1794917,CINTA TZES961,Brother,TZE-S961,23.58,6,Suministros y Medios,Etiquetas y Aplicadores,,,,,,,,,,,,,,,,,need_creation
,1813936,CINTA TZE231,Brother,TZE-231,12.1,1374,Suministros y Medios,Cartuchos Ópticos CD/DVD/Magnéticos,,,,,,,,,,,,,,,,,need_creation
,1822405,2m DVI-D Dual Link Cable - M/M,Startech.Com,DVIDDMM2M,13.0,17,Cables,Cables y Adaptadores de Video,,,,,,,,,,,,,,,,,need_creation
,1822406,3m DVI-D Dual Link Cable - M/M,Startech.Com,DVIDDMM3M,13.08,4,Cables,Cables y Adaptadores de Video,,,,,,,,,,,,,,,,,need_creation
,1822422,Cable 20cm SATA con Cierre,Startech.Com,LSATA8,5.36,3,Cables,Cables y Adaptadores Firewire,,,,,,,,,,,,,,,,,need_creation
,1822973,2m DisplayPort 1.2 Cable with Latches,Startech.Com,DISPL2M,13.5,17,Cables,Cables y Adaptadores de Video,,,,,,,,,,,,,,,,,need_creation
